time_utc,temperature_2m,rain,showers,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,is_day,sunshine_duration,date_utc,daylight_duration_s,uv_index_max,total_liquid_precip_mm,precip_water_equiv_mm,sunshine_fraction_hour
2026-04-14T04:00:00+0000,4.16175,0.475,0.0,0.0,100.0,84.5,100.0,98.75,12950.0,0.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.475,0.475,0.0
2026-04-14T05:00:00+0000,4.225,0.45,0.0,0.0,100.0,87.5,100.0,99.0,12710.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.45,0.45,0.0
2026-04-14T06:00:00+0000,4.21325,0.425,0.0,0.0,100.0,91.0,100.0,100.0,14685.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.425,0.425,0.0
2026-04-14T07:00:00+0000,5.3765,0.2,0.0,0.0,99.0,80.0,97.0,75.0,17520.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.2,0.2,0.0
2026-04-14T08:00:00+0000,5.9765,0.2,0.0,0.0,99.0,82.0,96.0,49.0,20840.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.2,0.2,0.0
2026-04-14T09:00:00+0000,6.4765,0.2,0.0,0.0,98.0,84.0,95.0,24.0,24140.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.2,0.2,0.0
2026-04-14T10:00:00+0000,6.8265,0.3,0.0,0.0,98.0,84.0,95.0,20.0,24140.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.3,0.3,0.0
2026-04-14T11:00:00+0000,7.0765,0.3,0.0,0.0,98.0,83.0,94.0,15.0,24140.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.3,0.3,0.0
2026-04-14T12:00:00+0000,7.3265,0.3,0.0,0.0,98.0,83.0,94.0,11.0,24140.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.3,0.3,0.0
2026-04-14T13:00:00+0000,7.5765,0.2,0.0,0.0,99.0,89.0,96.0,7.0,22780.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.2,0.2,0.0
2026-04-14T14:00:00+0000,7.7765,0.2,0.0,0.0,99.0,94.0,97.0,4.0,21420.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.2,0.2,0.0
2026-04-14T15:00:00+0000,7.8265,0.2,0.0,0.0,100.0,100.0,99.0,0.0,20060.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.2,0.2,0.0
2026-04-14T16:00:00+0000,7.7265,0.2,0.0,0.0,98.0,96.0,92.0,7.0,21420.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.2,0.2,0.0
2026-04-14T17:00:00+0000,7.4765,0.2,0.0,0.0,95.0,91.0,85.0,13.0,22780.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.2,0.2,0.0
2026-04-14T18:00:00+0000,7.2265,0.2,0.0,0.0,93.0,87.0,78.0,20.0,24140.0,1.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.2,0.2,0.0
2026-04-14T19:00:00+0000,7.0265,0.2,0.0,0.0,95.0,91.0,77.0,13.0,24140.0,0.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.2,0.2,0.0
2026-04-14T20:00:00+0000,6.8265,0.2,0.0,0.0,98.0,96.0,76.0,7.0,24140.0,0.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.2,0.2,0.0
2026-04-14T21:00:00+0000,6.6765003,0.2,0.0,0.0,100.0,100.0,75.0,0.0,24140.0,0.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.2,0.2,0.0
2026-04-14T22:00:00+0000,6.6265,0.1,0.0,0.0,100.0,100.0,74.0,6.0,24140.0,0.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.1,0.1,0.0
2026-04-14T23:00:00+0000,6.5765,0.1,0.0,0.0,100.0,100.0,73.0,13.0,24140.0,0.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.1,0.1,0.0
2026-04-15T00:00:00+0000,6.5765,0.1,0.0,0.0,100.0,100.0,72.0,19.0,24140.0,0.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.1,0.1,0.0
2026-04-15T01:00:00+0000,6.5265,0.1,0.0,0.0,100.0,100.0,71.0,18.0,24140.0,0.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.1,0.1,0.0
2026-04-15T02:00:00+0000,6.4765,0.1,0.0,0.0,100.0,100.0,69.0,18.0,24140.0,0.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.1,0.1,0.0
2026-04-15T03:00:00+0000,6.4265003,0.1,0.0,0.0,100.0,100.0,68.0,17.0,24140.0,0.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.1,0.1,0.0
2026-04-15T04:00:00+0000,6.3265,0.1,0.0,0.0,100.0,100.0,70.0,11.0,24140.0,0.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.1,0.1,0.0
2026-04-15T05:00:00+0000,6.2765,0.1,0.0,0.0,100.0,100.0,72.0,6.0,24140.0,1.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.1,0.1,0.0
2026-04-15T06:00:00+0000,6.3265,0.1,0.0,0.0,100.0,100.0,74.0,0.0,24140.0,1.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.1,0.1,0.0
2026-04-15T07:00:00+0000,6.5265,0.0,0.0,0.0,100.0,100.0,66.0,0.0,24140.0,1.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T08:00:00+0000,6.8765,0.0,0.0,0.0,100.0,100.0,57.0,0.0,24140.0,1.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T09:00:00+0000,7.3765,0.0,0.0,0.0,100.0,100.0,49.0,0.0,24140.0,1.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T10:00:00+0000,8.2765,0.0,0.0,0.0,98.0,97.0,54.0,0.0,24140.0,1.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T11:00:00+0000,9.3265,0.0,0.0,0.0,97.0,94.0,58.0,0.0,24140.0,1.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T12:00:00+0000,10.1765,0.0,0.0,0.0,95.0,91.0,63.0,0.0,24140.0,1.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T13:00:00+0000,10.5765,0.0,0.0,0.0,96.0,92.0,44.0,0.0,24140.0,1.0,0.008125305,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,2.257029e-06
2026-04-15T14:00:00+0000,10.7265005,0.0,0.0,0.0,97.0,94.0,26.0,0.0,24140.0,1.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T15:00:00+0000,10.7765,0.0,0.0,0.0,98.0,95.0,7.0,0.0,24140.0,1.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T16:00:00+0000,10.6765,0.0,0.0,0.0,98.0,96.0,5.0,0.0,24140.0,1.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T17:00:00+0000,10.4265,0.0,0.0,0.0,97.0,96.0,2.0,0.0,24140.0,1.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T18:00:00+0000,10.1265,0.0,0.0,0.0,97.0,97.0,0.0,0.0,24140.0,1.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T19:00:00+0000,9.6765,0.0,0.0,0.0,96.0,96.0,0.0,0.0,24140.0,0.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T20:00:00+0000,9.1265,0.0,0.0,0.0,96.0,96.0,0.0,0.0,24140.0,0.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T21:00:00+0000,8.6765,0.0,0.0,0.0,95.0,95.0,0.0,0.0,24140.0,0.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T22:00:00+0000,8.4265,0.0,0.0,0.0,96.0,95.0,4.0,0.0,24140.0,0.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
2026-04-15T23:00:00+0000,8.2265005,0.0,0.0,0.0,96.0,94.0,7.0,0.0,24140.0,0.0,0.0,2026-04-15T00:00:00+0000,49305.406,2.1,0.0,0.0,0.0
